|url|titulo|texto|resumen
0|https://www.boe.es//boe/dias/2024/06/15/pdfs/BOE-A-2024-12127.pdf|Acuerdo de 6 de junio de 2024, de la Comisión Permanente del Consejo General del Poder Judicial, por el que se aprueba la relación definitiva de personas admitidas y excluidas para participar en el concurso para la provisión de plaza de Letrado/a titular del Gabinete Técnico, al servicio del Tribunal Supremo, convocado por Acuerdo de 7 de marzo de 2024.||"
De conformidad con lo dispuesto en el artículo 602 de la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial, y en la base cuarta de las rectoras del concurso para la provisión de una plaza de Letrado/a del Gabinete Técnico al servicio del Tribunal Supremo (orden contencioso-administrativo), convocada por acuerdo de la Comisión 7 de marzo de 2024 (BOE del día 13 de marzo de 2024), y una vez concluido el plazo establecido en la indicada base para la subsanación de defectos o formulación de reclamaciones,
URL: https://www.boe.es//boe/dias/2024/06/15/pdfs/BOE-A-2024-12127.pdf"
1|https://www.boe.es//boe/dias/2024/06/15/pdfs/BOE-A-2024-12127.pdf|Acuerdo de 6 de junio de 2024, de la Comisión Permanente del Consejo General del Poder Judicial, por el que se aprueba la relación definitiva de personas admitidas y excluidas para participar en el concurso para la provisión de plaza de Letrado/a titular del Gabinete Técnico, al servicio del Tribunal Supremo, convocado por Acuerdo de 7 de marzo de 2024.||" la Comisión Permanente del Consejo General del Poder Judicial, en su reunión del día de la fecha, acuerda:
Primero.
Aprobar la relación definitiva de aspirantes admitidos/as y excluidos/as, que se hará pública en el tablón de anuncios del Consejo General del Poder Judicial, así como en su página web http://www.poderjudicial.es/cgpj/es/Servicios/Empleo-Publico/Anuncios.
Segundo.
Publicar en el «Boletín Oficial del Estado» el acuerdo adoptado.
Madrid, 6 de junio de 2024.–El Presidente del Consejo General del
URL: https://www.boe.es//boe/dias/2024/06/15/pdfs/BOE-A-2024-12127.pdf"
2|https://www.boe.es//boe/dias/2024/06/15/pdfs/BOE-A-2024-12127.pdf|Acuerdo de 6 de junio de 2024, de la Comisión Permanente del Consejo General del Poder Judicial, por el que se aprueba la relación definitiva de personas admitidas y excluidas para participar en el concurso para la provisión de plaza de Letrado/a titular del Gabinete Técnico, al servicio del Tribunal Supremo, convocado por Acuerdo de 7 de marzo de 2024.||" Poder Judicial, P.S., el Vocal, Vicente Guilarte Gutiérrez.
Relación provisional de aspirantes excluidos
Moñino Martínez, Lidia.

URL: https://www.boe.es//boe/dias/2024/06/15/pdfs/BOE-A-2024-12127.pdf"
3|https://www.boe.es//boe/dias/2024/06/15/pdfs/BOE-A-2024-12128.pdf|Orden PJC/600/2024, de 4 de junio, por la que se convoca concurso de traslado para la provisión de puestos de trabajo para el Cuerpo de Letrados de la Administración de Justicia.||"
De conformidad con lo establecido en los artículos 64, 78, 109 y 112 a 118 del Reglamento Orgánico del Cuerpo de Secretarios Judiciales aprobado por Real Decreto 1680/2005, de 30 de diciembre, y la disposición transitoria cuarta de la Ley Orgánica 7/2015, de 21 de julio, por la que se modifica la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial,
Este Ministerio ha acordado anunciar a concurso de traslado la provisión de las plazas vacantes de los grupos segundo y tercero, que figuran en el anexo I, a
URL: https://www.boe.es//boe/dias/2024/06/15/pdfs/BOE-A-2024-12128.pdf"
4|https://www.boe.es//boe/dias/2024/06/15/pdfs/BOE-A-2024-12128.pdf|Orden PJC/600/2024, de 4 de junio, por la que se convoca concurso de traslado para la provisión de puestos de trabajo para el Cuerpo de Letrados de la Administración de Justicia.||"sí como las plazas de los mismos grupos cuyos titulares se encuentran en situación que lleva consigo el derecho de reserva de plaza por ocupar un cargo de duración determinada y dotado de inamovilidad que figuran en el anexo II.
El concurso se ajustará a las siguientes bases:
Primera.
Podrán tomar parte en este concurso los letrados de la Administración de Justicia que pertenezcan a las categorías primera, segunda y tercera del Cuerpo de Letrados de la Administración de Justicia, siempre que reúnan las cond
URL: https://www.boe.es//boe/dias/2024/06/15/pdfs/BOE-A-2024-12128.pdf"
5|https://www.boe.es//boe/dias/2024/06/15/pdfs/BOE-A-2024-12128.pdf|Orden PJC/600/2024, de 4 de junio, por la que se convoca concurso de traslado para la provisión de puestos de trabajo para el Cuerpo de Letrados de la Administración de Justicia.||"iciones generales exigidas y los requisitos determinados en esta convocatoria, en la fecha en que termine el plazo de presentación de solicitudes de participación.
Segunda.
Para poder concursar deberá haber transcurrido un periodo mínimo de dos años a contar desde la fecha de la resolución por la que se convocó el concurso de traslado en el que obtuvo su último destino definitivo desde el que participa, o desde la fecha de resolución en la que se le adjudicó el destino definitivo, si se trata de personal fu
URL: https://www.boe.es//boe/dias/2024/06/15/pdfs/BOE-A-2024-12128.pdf"
6|https://www.boe.es//boe/dias/2024/06/15/pdfs/BOE-A-2024-12128.pdf|Orden PJC/600/2024, de 4 de junio, por la que se convoca concurso de traslado para la provisión de puestos de trabajo para el Cuerpo de Letrados de la Administración de Justicia.||"ncionario de nuevo ingreso. Quienes no tengan destino definitivo, obligados a participar en los concursos de acuerdo con la normativa vigente, están excluidos de esta limitación temporal.
Los letrados de la Administración de Justicia que ocupen plaza cuyo titular se encuentre en situación de servicios especiales y la ocupen definitivamente al resultar vacante, no podrán volver a concursar si no han transcurrido dos años desde la fecha de la resolución en la que se convocó la plaza que se les adjudicó provis
URL: https://www.boe.es//boe/dias/2024/06/15/pdfs/BOE-A-2024-12128.pdf"
7|https://www.boe.es//boe/dias/2024/06/15/pdfs/BOE-A-2024-12128.pdf|Orden PJC/600/2024, de 4 de junio, por la que se convoca concurso de traslado para la provisión de puestos de trabajo para el Cuerpo de Letrados de la Administración de Justicia.||"ionalmente.
Las Secretarias y los Secretarios de Gobierno y las Secretarias y los Secretarios Coordinadores Provinciales nombrados con anterioridad a la entrada en vigor de la Ley Orgánica 7/2015, de 21 de julio, por la que se modifica la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial, pueden concursar para obtener plaza en este concurso en los términos establecidos en la disposición transitoria cuarta de la citada Ley Orgánica 7/2015.
Tercera.
No podrán tomar parte en el concurso:
a) Quienes se hal
URL: https://www.boe.es//boe/dias/2024/06/15/pdfs/BOE-A-2024-12128.pdf"
8|https://www.boe.es//boe/dias/2024/06/15/pdfs/BOE-A-2024-12128.pdf|Orden PJC/600/2024, de 4 de junio, por la que se convoca concurso de traslado para la provisión de puestos de trabajo para el Cuerpo de Letrados de la Administración de Justicia.||"laren en situación firme de suspensión, mientras dure ésta.
b) Quienes se encontraren en situación de excedencia voluntaria por interés particular, durante el periodo mínimo obligatorio de permanencia en dicha situación.
c) Quienes se encontraren sancionados con traslado forzoso fuera del municipio de destino hasta que transcurran los plazos de uno o tres años a los que se refiere el artículo 538 de la Ley Orgánica del Poder Judicial.
Cuarta.
Los letrados de la Administración de Justicia que participen en e
URL: https://www.boe.es//boe/dias/2024/06/15/pdfs/BOE-A-2024-12128.pdf"
9|https://www.boe.es//boe/dias/2024/06/15/pdfs/BOE-A-2024-12128.pdf|Orden PJC/600/2024, de 4 de junio, por la que se convoca concurso de traslado para la provisión de puestos de trabajo para el Cuerpo de Letrados de la Administración de Justicia.||"l presente concurso de traslado, cumplimentarán su solicitud, con carácter obligatorio, por medios telemáticos a través del asistente de inscripción, accesible a través del Punto de Acceso General de la Administración de Justicia: www.administraciondejusticia.gob.es (Área Privada - Escritorio de trabajo - Aplicación AINO@), cumplimentando todos los apartados que se le exijan.
Sólo se podrán presentar las solicitudes por otros medios cuándo existan motivos justificados y previa autorización de la Subdirecció
URL: https://www.boe.es//boe/dias/2024/06/15/pdfs/BOE-A-2024-12128.pdf"
